GeneName,VLDA,VQDA,penLDA,NSC,NaiveBayesKernel,VNPDA
CSNK1E (1230187),0,0,0,0,0,0
CSNK1E (6250100),0,0,0,0,0,0
CSNK1G1 (940577),0,0,1,0,0,0
CSNK1G2 (1240192),0,0,0,0,0,0
CSNK1G3 (4210064),0,0,0,0,0,0
CSNK1G3 (5310630),0,0,0,0,0,0
CSNK2A1 (130255),0,0,0,0,0,0
CSNK2A1 (430025),0,0,0,0,0,0
CSNK2A1P (4810709),0,0,0,0,0,0
CSNK2A1P (6100255),0,0,0,0,0,0
CSNK2A2 (6110187),0,0,0,0,0,0
CSNK2B (3450156),0,0,1,0,0,0
CSPG4 (5860519),0,0,0,0,0,0
CSPP1 (3870608),0,0,0,0,0,0
CSRP1 (6370397),0,0,0,0,0,0
CSRP2 (1990152),0,0,0,0,0,0
CSRP2BP (1070551),0,0,0,0,0,0
CST3 (6450543),0,0,0,0,0,0
CST7 (4810341),0,0,1,1,0,1
CST9 (4490647),0,0,0,0,0,0
CSTB (1430187),0,0,0,0,0,0
CSTF2 (6280079),0,0,0,0,0,0
CSTF2T (2630400),0,0,0,0,0,0
CSTF3 (650598),0,0,0,0,0,0
CSTF3 (1010367),0,0,1,0,0,0
CSTF3 (1570754),0,0,0,0,0,0
CSTF3 (3420253),0,0,0,0,0,0
CTBP1 (4900088),0,0,0,0,0,0
CTBP1 (7510538),0,0,0,0,0,0
CTBS (60504),0,0,1,1,0,0
CTBS (2850184),0,0,1,0,0,0
CTCF (5220196),0,0,1,0,0,0
CTDP1 (6620433),0,0,0,0,0,0
CTDSP1 (5080682),0,0,0,0,0,0
CTDSP2 (650681),0,0,0,0,0,0
CTDSPL (1770170),0,0,0,0,0,0
CTDSPL2 (360682),0,0,0,0,0,0
CTDSPL2 (1440674),0,0,1,0,0,0
CTGF (2640292),0,0,1,0,0,0
CTGF (5690687),0,0,1,0,0,0
CTGLF3 (770424),0,0,0,0,0,0
CTH (60138),0,0,0,0,0,0
CTHRC1 (4860546),0,0,0,0,0,0
CTHRC1 (4890689),0,0,0,0,0,1
CTLA4 (6400333),0,0,0,0,0,0
CTNNA1 (3890017),0,0,1,0,0,0
CTNNA1 (5890451),0,0,1,0,0,0
CTNNAL1 (290475),0,0,1,0,0,0
CTNNAL1 (940722),0,0,0,0,0,0
CTNNB1 (3800671),0,0,0,0,0,0
CTNNB1 (4260379),0,0,0,0,0,0
CTNNBIP1 (430259),0,0,0,0,0,0
CTNNBL1 (940280),0,0,1,0,0,0
CTNND1 (4200019),0,0,0,0,0,0
CTNS (5910541),0,0,1,0,0,0
CTPS (6370273),0,0,0,0,0,0
CTPS2 (2000064),0,0,0,0,0,0
CTPS2 (6510576),0,0,0,0,0,0
CTR9 (2570020),0,0,0,0,0,0
CTRC (4670274),0,0,1,0,0,0
CTSA (6840246),0,0,0,0,0,1
CTSB (60121),0,0,1,1,1,1
CTSB (240309),0,0,1,1,1,1
CTSC (2640768),0,0,1,1,0,0
CTSC (3450138),0,0,1,0,0,1
CTSC (5270367),0,0,1,1,1,1
CTSD (1110092),0,0,1,0,0,0
CTSE (650445),0,0,0,0,0,0
CTSF (3930020),0,0,0,0,0,0
CTSG (1500735),0,0,0,0,0,0
CTSH (1980288),0,0,1,1,0,0
CTSH (4670162),0,0,1,1,0,0
CTSK (1430278),0,0,0,0,0,0
CTSL1 (840717),0,0,0,0,0,0
CTSL1 (4150189),0,0,0,0,0,0
CTSL1 (4260386),0,0,0,0,0,0
CTSO (1820300),0,0,0,0,0,0
CTSS (6330484),0,0,1,1,1,1
CTSW (6580408),0,0,1,0,0,0
CTSZ (4220259),0,0,1,1,0,0
CTTN (130433),0,0,0,0,0,0
CTTN (3850632),0,0,0,0,0,0
CTXN1 (360114),0,0,0,0,0,0
CUEDC1 (1300228),0,0,0,0,0,0
CUEDC2 (7040037),0,0,0,0,0,0
CUGBP1 (7040341),0,0,1,1,0,0
CUGBP2 (5390575),0,0,1,0,0,0
CUGBP2 (7400133),0,0,1,1,0,0
CUL1 (70601),0,0,1,0,0,1
CUL2 (2000193),0,0,0,0,0,0
CUL4A (2640487),0,0,1,0,0,0
CUL4A (7200021),0,0,0,0,0,0
CUL4B (1300220),0,0,0,0,0,0
CUL5 (6060025),0,0,0,0,0,0
CUL7 (2030541),0,0,1,0,0,0
CUTA (1030427),0,0,1,1,1,1
CUTA (3120707),0,0,1,0,0,0
CUTC (3610091),0,0,0,0,0,0
CUTL1 (6940402),0,0,1,0,0,0
CWC15 (7510204),0,0,1,0,0,1
CWF19L1 (240097),0,0,1,0,0,0
CWF19L2 (1580296),0,0,0,0,0,0
CX3CL1 (630521),0,0,1,0,0,0
CX3CR1 (2070168),0,0,0,0,0,0
CXCL10 (6270553),0,0,1,1,0,1
CXCL12 (3870253),0,0,1,1,0,0
CXCL12 (4560020),0,0,1,0,0,0
CXCL12 (4610615),0,0,1,1,0,0
CXCL13 (1110564),0,0,1,1,1,0
CXCL16 (6280332),0,0,1,0,0,0
CXCL9 (5570278),0,0,1,1,0,1
CXCR3 (4390202),0,0,1,1,0,0
CXCR4 (1300280),0,0,0,0,0,0
CXCR4 (7320288),0,0,0,0,0,0
CXCR6 (6550333),0,0,1,1,1,1
CXCR7 (450424),0,0,0,0,0,0
CXCR7 (4860114),0,0,0,0,0,0
CXORF12 (5260059),0,0,0,0,0,0
CXORF26 (1170347),0,0,0,0,0,0
TRMT2B (6350736),0,0,0,0,0,0
CXORF38 (5090491),0,0,1,0,0,0
CXORF39 (7380768),0,0,0,0,0,0
CXORF40A (2480048),0,1,0,0,0,0
CXORF40B (7150608),0,0,0,0,0,0
CXORF45 (2230215),0,0,0,0,0,0
CXORF56 (4610541),0,0,0,0,0,0
CXORF57 (6580626),0,0,0,0,0,0
CXXC1 (3400088),0,0,0,0,0,0
CXXC5 (1010048),0,0,0,0,0,0
CYB561 (130086),0,0,0,0,0,0
CYB561 (840446),0,0,0,0,0,0
CYB561D2 (4830328),0,0,0,0,0,0
CYB5A (2140154),0,0,0,0,0,0
CYB5A (5810414),0,0,0,0,0,0
CYB5B (510474),0,0,0,0,0,0
CYB5D1 (6420040),0,0,0,0,0,0
CYB5D2 (2630333),0,0,1,0,0,0
CYB5R1 (1230025),0,0,1,0,0,0
CYB5R2 (2940050),0,0,1,0,0,1
CYB5R3 (4260010),0,0,0,0,0,0
CYB5R3 (4590441),0,0,0,0,0,0
CYB5R4 (4010129),0,0,1,0,0,0
CYBA (4070392),0,1,1,0,0,0
CYBASC3 (6940152),0,0,1,0,0,0
CYBB (840168),0,0,1,1,1,1
CYBRD1 (2370300),0,0,0,0,0,0
CYBRD1 (2450465),0,0,0,0,0,0
CYC1 (1770520),0,0,1,1,0,0
CYCS (6200554),0,0,0,0,0,0
CYCSL1 (3890008),0,0,0,0,0,0
CYCSL1 (6040670),0,0,0,0,0,0
CYFIP1 (4200343),0,0,0,0,0,0
CYFIP1 (6420239),0,0,0,0,0,0
CYFIP2 (3520020),0,0,1,1,0,0
CYFIP2 (6100768),0,0,1,0,0,0
CYGB (7100731),0,0,0,0,0,0
CYHR1 (730551),0,0,1,0,0,0
CYLD (3460692),0,0,1,1,0,0
CYLN2 (580148),0,0,0,0,0,0
CYORF15A (6860102),0,0,1,0,0,0
CYP1B1 (2120053),0,0,1,0,0,0
CYP20A1 (270332),0,0,0,0,0,0
CYP20A1 (3360133),0,0,1,0,0,0
CYP26B1 (6280224),0,0,0,0,0,0
CYP27A1 (7040735),0,0,0,0,0,0
CYP27B1 (2900725),0,0,0,0,0,0
CYP2J2 (1570661),0,0,1,1,0,1
CYP2R1 (1410538),0,0,0,0,0,0
CYP2U1 (1470224),0,0,0,0,0,0
CYP4V2 (2650598),0,0,0,0,0,0
CYP51A1 (6200068),0,0,0,0,0,0
CYR61 (3930605),0,0,1,1,0,0
CYSLTR1 (2070402),0,0,1,1,1,1
CYTL1 (3850634),0,0,1,0,0,0
CYYR1 (1030632),0,0,0,0,0,0
D2HGDH (2710129),0,0,0,0,0,0
D4S234E (2750475),0,0,0,0,0,0
DAAM1 (1710735),0,0,1,0,0,0
DAAM1 (4490010),0,0,1,0,0,0
DAAM2 (1820747),0,0,0,0,0,0
DAB2 (610152),0,0,1,0,0,0
DAB2 (3930367),0,0,1,0,0,0
DACT3 (1990196),0,0,0,0,0,0
DAD1 (4220181),0,0,0,0,0,0
DAG1 (2060091),0,0,0,0,0,0
DAGLA (5090736),0,0,0,0,0,0
DAGLB (2680020),0,0,0,0,0,0
DAK (7380398),0,0,0,0,0,0
DAP (2710491),0,0,0,0,0,0
DAP3 (3180215),0,1,1,0,0,1
DAPK1 (5700220),0,0,0,0,0,0
DAPK3 (840682),0,0,0,0,0,0
DAPP1 (3460504),0,0,0,0,0,0
DARC (50192),0,0,1,0,0,0
DARS (6840711),0,0,0,0,0,0
DARS2 (5910097),0,0,0,0,0,0
DAXX (3060722),0,0,0,0,0,0
DAZAP1 (7100086),0,0,0,0,0,0
DAZAP2 (630356),0,0,1,0,0,0
DBI (1010195),0,0,0,0,0,0
DBI (2480338),0,0,0,0,0,0
DBN1 (6760008),0,0,1,0,0,0
DBNDD1 (3870273),0,0,0,0,0,0
DBNDD1 (7210674),0,0,0,0,0,0
DBNDD2 (6420168),0,0,0,0,0,0
DBNL (2140671),0,0,0,0,0,0
DBNL (6590292),0,0,0,0,0,0
DBP (7050458),0,0,0,0,0,0
DBR1 (5960561),0,0,0,0,0,0
DBT (4060768),0,0,0,0,0,0
OSTC (3450608),0,0,0,0,0,0
OSTC (4610722),0,0,1,0,0,0
DCAKD (3890670),0,0,1,1,0,1
DCBLD1 (5700747),0,0,1,1,0,0
DCBLD2 (60132),0,0,1,0,0,0
DCBLD2 (830661),0,0,1,0,0,0
DCDC5 (6180114),0,0,0,0,0,0
DCHS1 (1740646),0,0,0,0,0,0
DCI (2100079),0,0,0,0,0,0
DCK (5290703),0,0,0,0,0,0
DCLK1 (5050431),0,0,1,0,0,0
DCLRE1A (5900605),0,0,1,0,0,1
DCLRE1C (430044),0,0,0,0,0,0
DCLRE1C (4540424),0,0,1,0,0,0
DCLRE1C (6860647),0,0,0,0,0,0
DCN (50368),0,0,0,0,0,0
DCN (5550719),0,0,1,0,0,0
DCN (7650296),0,0,0,0,0,0
DCP1A (1450370),0,0,0,0,0,0
DCP2 (6960349),0,0,0,0,0,0
DCPS (1500129),0,0,0,0,0,0
DCT (1440682),0,0,1,0,0,0
DCTD (2480612),0,0,0,0,0,0
DCTD (4670519),0,0,0,0,0,0
DCTN1 (2350315),0,0,0,0,0,0
DCTN1 (6400121),0,0,0,0,0,0
DCTN2 (5820050),0,0,0,0,0,0
DCTN3 (7320187),0,0,0,0,0,0
DCTN4 (6020497),0,0,0,0,0,1
DCTN5 (5130468),0,0,0,0,0,0
DCTN6 (4050209),0,0,0,0,0,0
DCUN1D1 (5220670),0,0,1,0,0,0
DCUN1D3 (7560288),0,0,1,0,0,0
DCUN1D4 (4120754),0,0,0,0,0,0
DCUN1D4 (6660348),0,0,0,0,0,0
DCUN1D5 (2680113),0,0,0,0,0,0
DCUN1D5 (3440487),0,0,0,0,0,0
DCXR (6660132),0,0,1,0,0,0
DDA1 (7050349),0,0,0,0,0,0
DDAH1 (3170292),0,0,0,0,0,0
DDAH2 (5360041),0,0,0,0,0,0
DDB1 (2370100),0,0,0,0,0,0
DDB1 (3290463),0,0,0,0,0,0
DDB1 (4010551),0,0,0,0,0,0
DDB1 (4180139),0,0,0,0,0,0
ASAP1 (940164),0,0,0,0,0,0
ASAP1 (7000072),0,0,0,0,0,0
DDEF2 (2030041),0,0,0,0,0,0
ASAP3 (2190709),0,0,0,0,0,0
DDHD2 (50671),0,0,0,0,0,0
DDHD2 (2070010),0,0,1,0,0,0
DDIT3 (830619),0,0,0,0,0,0
DDIT4 (3190148),0,0,1,0,0,0
DDIT4L (380019),0,0,0,0,0,0
DDOST (6450605),0,0,0,0,0,0
DDR1 (3710196),0,0,1,0,0,0
DDR2 (6370050),0,0,0,0,0,0
DDT (2360593),0,0,1,0,0,0
DDX1 (610324),0,0,0,0,0,0
DDX10 (3930553),0,0,0,0,0,0
DDX11 (4890750),0,0,0,0,0,0
DDX12 (610370),0,0,0,0,0,0
DDX17 (1780709),0,0,1,0,0,0
DDX17 (5130692),0,0,0,0,0,0
DDX17 (7000259),0,0,0,0,0,0
DDX18 (6060201),0,0,0,0,0,0
DDX19A (3520689),0,0,1,0,0,0
DDX19A (7330519),0,0,0,0,0,0
DDX19B (4560242),0,0,0,0,0,0
DDX19B (4860064),0,0,0,0,0,0
DDX21 (2750719),0,0,1,0,0,0
DDX23 (5090450),0,0,0,0,0,0
DDX24 (1010735),0,0,1,0,0,0
DDX27 (2600672),0,0,0,0,0,0
DDX28 (1300037),0,0,1,0,0,0
DDX31 (1820133),0,0,0,0,0,0
DDX39 (4860673),0,0,0,0,0,0
DDX3X (2970195),0,0,0,0,0,0
DDX41 (4570433),0,0,1,0,0,0
DDX42 (6110035),0,0,0,0,0,0
DDX46 (3890192),0,0,0,0,0,0
DDX47 (3940379),0,0,0,0,0,0
DDX47 (4040672),0,0,0,0,0,0
DDX5 (7610138),0,0,0,0,0,0
DDX50 (430577),0,0,0,0,0,0
DDX51 (1070692),0,0,1,0,0,0
DDX51 (4390661),0,0,0,0,0,0
DDX52 (6940328),0,0,0,0,0,0
DDX54 (4760301),0,0,0,0,0,0
DDX55 (5960672),0,0,0,0,0,0
DDX56 (7380653),0,0,1,0,0,0
DDX59 (1300279),0,0,0,0,0,0
DDX60 (7610053),0,0,1,0,0,0
DEAF1 (510093),0,0,0,0,0,0
DEAF1 (7610279),0,0,0,0,0,0
DECR1 (510291),0,0,0,0,0,0
DECR2 (380148),0,0,1,0,0,0
DEDD (870364),0,0,1,0,0,0
DEDD (6760605),0,0,0,0,0,0
DEDD2 (3890521),0,0,0,0,0,0
DEF6 (1570255),0,0,1,0,0,0
DEF8 (3130010),0,0,1,0,0,0
DEF8 (4210066),0,0,1,0,0,0
DEF8 (5820768),0,0,1,0,0,0
DEFB119 (1410647),0,0,0,0,0,0
DEGS1 (5220632),0,0,0,0,0,0
DEGS1 (5560398),0,0,0,0,0,0
DEK (4480180),0,0,0,0,0,0
DENND1A (60524),0,0,0,0,0,0
DENND1A (580433),0,0,0,0,0,0
DENND2A (6100072),0,0,1,1,0,1
DENND2D (6020327),0,0,1,1,1,1
DENND3 (2320722),0,0,1,0,0,0
DENND4A (6420184),0,0,1,0,0,0
DENND4C (2640240),0,0,0,0,0,0
DENR (5260575),0,0,0,0,0,0
DENR (7330164),0,0,0,0,0,0
DEPDC1B (2370441),0,0,0,0,0,0
DEPDC5 (1090291),0,0,0,0,0,0
DEPDC6 (870390),0,0,0,0,0,0
DEPDC6 (3800095),0,0,0,0,0,0
DERA (1770279),0,0,0,0,0,0
DERL1 (2370129),0,0,0,0,0,0
DERL2 (4010189),0,0,0,0,0,0
DET1 (3990605),0,0,1,0,0,0
DET1 (6650452),0,0,0,0,0,0
DEXI (2470386),0,0,1,0,0,0
DFFA (50224),0,0,1,1,0,0
DFFA (2750639),0,0,0,0,0,0
DFFB (3830095),0,0,0,0,0,0
DFNA5 (580403),0,0,0,0,0,0
DFNB31 (1660176),0,0,1,1,0,0
DGAT1 (3610039),0,0,0,0,0,0
DGCR14 (240730),0,0,0,0,0,0
DGCR2 (5670167),0,0,1,0,0,0
DGCR6 (1010364),0,0,0,0,0,0
DGCR6 (6900253),0,0,0,0,0,0
DGCR6 (7200274),0,0,0,0,0,0
DGCR8 (290053),0,0,0,0,0,0
DGKA (3170020),0,0,0,0,0,0
DGKA (6940088),0,0,1,0,0,0
DGKQ (7510356),0,0,1,0,0,0
DGUOK (430242),0,0,0,0,0,0
DGUOK (4120609),0,0,1,0,0,0
DGUOK (5090730),0,0,0,0,0,0
DHCR24 (4480341),0,0,0,0,0,0
DHCR7 (5360678),0,0,0,0,0,0
DHCR7 (6550048),0,0,0,0,0,0
DHDDS (2350576),0,0,0,0,0,0
DHDDS (3440403),0,0,0,0,0,0
DHFRL1 (2480768),0,0,0,0,0,0
DHPS (770543),0,0,0,0,0,0
DHPS (1660039),0,0,0,0,0,0
DHPS (6450458),0,0,0,0,0,0
DHRS1 (1470017),0,0,0,0,0,0
DHRS13 (5550553),0,0,1,1,0,0
DHRS3 (7040670),0,0,1,0,0,0
DHRS4 (1340274),0,0,0,0,0,0
DHRS4 (5560307),0,0,0,0,0,0
DHRS4L2 (1070414),0,0,0,0,0,0
DHRS7 (3930731),0,0,0,0,0,0
DHRS7B (670561),0,0,0,0,0,0
DHRS9 (630315),0,0,1,1,0,1
DHTKD1 (6250075),0,0,1,1,0,0
DHX15 (2900735),0,0,0,0,0,0
DHX15 (4590333),0,0,0,0,0,0
DHX16 (1570520),0,0,1,0,0,0
DHX29 (4850519),0,0,0,0,0,0
DHX29 (5130458),0,0,0,0,0,0
DHX30 (1340193),0,0,0,0,0,0
DHX30 (6110608),0,0,0,0,0,0
DHX32 (1980164),0,0,1,0,0,0
DHX33 (2450286),0,0,1,0,0,0
DHX34 (3310725),0,0,0,0,0,0
DHX35 (20192),0,0,1,0,0,0
DHX36 (150050),0,0,0,0,0,0
DHX36 (240646),0,0,0,0,0,0
DHX37 (4260142),0,0,0,0,0,0
DHX38 (2060546),0,0,0,0,0,0
DHX40 (990731),0,0,1,0,0,0
DHX40 (5220433),0,0,1,0,0,1
DHX40 (5670349),0,0,0,0,0,0
DHX58 (3930681),0,0,1,0,0,0
DHX8 (870246),0,0,0,0,0,0
DHX9 (3930689),0,0,0,0,0,0
DHX9 (6900725),0,0,0,0,0,0
DIABLO (4890717),0,0,0,0,0,0
DIABLO (5220224),0,0,0,0,0,0
DIABLO (6040537),0,0,0,0,0,0
DIAPH1 (2600131),0,0,0,0,0,0
DIAPH1 (3940670),0,0,0,0,0,1
DIAPH2 (5270181),0,0,0,0,0,0
DICER1 (5130091),0,0,0,0,0,0
DICER1 (5390433),0,0,0,0,0,0
DIDO1 (2640402),0,0,0,0,0,0
DIDO1 (5390707),0,0,0,0,0,0
DIMT1L (1110114),0,0,0,0,0,0
DIO2 (2190326),0,0,1,0,0,0
DIP2A (2490685),0,0,0,0,0,0
DIP2A (6520577),0,0,0,0,0,0
DIP2B (510064),0,0,0,0,0,0
DIP2B (7510392),0,0,1,0,0,0
DIP2C (6620703),0,0,0,0,0,0
DIRC2 (2370128),0,0,0,0,0,0
DIS3L (4280300),0,0,0,0,0,0
DIS3L2 (4780102),0,0,1,0,0,0
DISC1 (1300246),0,0,0,0,0,0
DISP1 (5570246),0,0,1,1,0,1
DIXDC1 (2340246),0,0,0,0,0,0
DIXDC1 (6760451),0,0,0,0,0,0
DJ341D10.1 (7150674),0,0,1,0,0,0
DKC1 (6980327),0,0,1,0,0,0
TECPR1 (5810196),0,0,0,0,0,0
DKFZP434K191 (3360273),0,0,0,0,0,0
DKFZP564O0523 (2030327),0,0,0,0,0,0
PARM1 (1240037),0,0,0,0,0,0
PAMR1 (7320669),0,0,0,0,0,0
DKFZP586I1420 (4570064),0,0,0,0,0,1
DKFZP586I1420 (7050139),0,0,0,0,0,1
DKFZP686O24166 (5670187),0,0,1,0,0,0
DKFZP761P0423 (3370242),0,0,0,0,0,0
DKK3 (4070133),0,0,0,0,0,0
DKK3 (5390451),0,0,0,0,0,0
DLAT (6330689),0,0,0,0,0,0
DLC1 (1190446),0,0,0,0,0,0
DLD (1260195),0,0,0,0,0,0
DLEU1 (5490053),0,0,0,0,0,0
DLEU2 (1500661),0,0,0,0,0,0
DLG4 (5560110),0,0,0,0,0,0
DLGAP5 (240221),0,0,1,0,0,0
DLGAP4 (5810008),0,0,0,0,0,0
DLL1 (4050687),0,0,1,0,0,0
DLL3 (4210382),0,0,1,0,0,0
DLST (6450681),0,0,1,0,0,0
DLX1 (3420672),0,0,0,0,0,0
DLX5 (3370767),0,0,0,0,0,0
DMAP1 (5490646),0,0,0,0,0,0
DMAP1 (6040768),0,0,0,0,0,0
DMC1 (5670435),0,0,0,0,0,0
DMD (1820224),0,0,0,0,0,0
DMD (6290129),0,0,1,0,0,0
SYNM (2760735),0,0,0,0,0,0
DMTF1 (2850064),0,0,0,0,0,0
DMTF1 (4560343),0,0,0,0,0,0
DMWD (3850731),0,0,0,0,0,0
DNAH1 (4900612),0,0,0,0,0,1
DNAH2 (6860689),0,0,1,0,0,0
DNAI2 (5960685),0,0,0,0,0,0
DNAJA1 (1980632),0,0,1,0,0,0
DNAJA2 (4050609),0,0,0,0,0,0
DNAJA3 (6560445),0,0,0,0,0,0
DNAJA4 (6480091),0,0,0,0,0,0
DNAJB1 (60079),0,0,0,0,0,0
DNAJB11 (3190452),0,0,1,0,0,0
DNAJB12 (610221),0,0,0,0,0,0
DNAJB12 (3780326),0,0,0,0,0,0
DNAJB12 (5560484),0,0,0,0,0,0
DNAJB14 (1710240),0,0,0,0,0,0
DNAJB14 (5570626),0,0,0,0,0,0
DNAJB2 (3830653),0,0,0,0,0,0
DNAJB6 (1230224),0,0,0,0,0,0
DNAJB6 (5860315),0,0,0,0,0,0
DNAJB9 (2760164),0,0,0,0,0,0
DNAJC10 (4250452),0,0,0,0,0,0
DNAJC12 (2450411),0,0,1,1,1,1
DNAJC12 (5720465),0,0,1,1,1,1
DNAJC12 (6420736),0,0,1,0,1,1
DNAJC13 (2900722),0,0,1,0,0,0
DNAJC14 (3440608),0,0,1,0,0,0
DNAJC15 (2190707),0,0,0,0,0,0
DNAJC17 (110615),0,0,0,0,0,0
DNAJC18 (2190400),0,0,0,0,0,0
DNAJC19 (4150070),0,0,0,0,0,1
DNAJC3 (7000630),0,0,1,0,0,0
DNAJC4 (2760458),0,0,0,0,0,0
DNAJC5 (4040703),0,0,0,0,0,0
DNAJC7 (3290037),0,0,0,0,0,0
DNAJC8 (5960706),0,0,1,0,0,0
DNAJC9 (50114),0,0,1,0,0,0
DNAL1 (2810500),0,0,0,0,0,0
DNAL4 (270678),0,0,1,0,0,0
DNALI1 (6200309),0,0,0,0,0,0
DNASE1L1 (1510543),0,0,0,0,0,0
DNASE1L1 (4040546),0,0,0,0,0,0
DNASE1L3 (290739),0,0,1,1,1,1
DNASE2 (6200315),0,0,1,1,0,0
DNCL1 (4230520),0,0,1,0,0,0
DNHD1 (3290392),0,0,0,0,0,0
DNLZ (3830605),0,0,0,0,0,0
DNM1L (50435),0,0,0,0,0,0
DNM1L (3890632),0,0,0,0,0,0
DNM1L (6350037),0,0,0,0,0,0
DNM2 (6560292),0,0,0,0,0,0
DNM2 (6580731),0,0,1,0,0,0
DNMT1 (1260162),0,0,1,0,0,0
DNPEP (5570754),0,0,0,0,0,0
DNTTIP1 (2100678),0,0,0,0,0,0
DOCK1 (2360196),0,0,0,0,0,0
DOCK10 (1710736),0,0,1,0,0,0
DOCK11 (7610730),0,0,1,0,1,1
DOCK2 (10747),0,0,1,1,1,1
DOCK6 (150435),0,0,0,0,0,0
DOCK7 (2640128),0,0,0,0,0,0
DOCK8 (3520202),0,0,1,1,1,1
DOHH (6660279),0,0,0,0,0,0
DOK4 (1510685),0,0,1,1,0,0
DOLK (3390730),0,0,1,0,0,0
DOLPP1 (1260154),0,0,0,0,0,0
DOM3Z (4150482),0,0,1,0,0,0
DONSON (990725),0,0,0,0,0,0
DOPEY1 (770441),0,0,0,0,0,0
DOPEY2 (1450451),0,0,1,1,0,0
DOPEY2 (5080328),0,0,0,0,0,0
DPAGT1 (6290719),0,0,0,0,0,0
DPEP2 (1820681),0,0,1,0,0,1
DPF2 (3890274),0,0,0,0,0,0
DPH2 (6040112),0,0,0,0,0,0
DPH3 (6250397),0,0,0,0,0,0
DPH3 (6510279),0,0,0,0,0,0
DPH3 (7380465),0,0,0,0,0,0
DNAJC24 (5890300),0,0,0,0,0,0
DPH5 (160484),0,0,0,0,0,0
DPH5 (4290010),0,0,0,0,0,0
DPM1 (2360519),0,0,0,0,0,0
DPM1 (5670626),0,0,0,0,0,0
DPM2 (1850041),0,0,0,0,0,0
DPM3 (2850520),0,0,1,1,1,1
DPM3 (7320435),0,0,1,1,0,0
DPP3 (430408),0,0,0,0,0,0
DPP3 (6760274),0,0,0,0,0,0
DPP7 (670608),0,0,0,0,0,0
DPP7 (1240047),0,0,0,0,0,0
DPP7 (2140487),0,0,0,0,0,0
DPP7 (2480364),0,0,0,0,0,0
DPP8 (60707),0,0,1,0,0,0
DPP8 (1500446),0,0,1,0,0,0
DPP9 (670600),0,0,0,0,0,0
DPT (2100228),0,0,0,0,0,1
DPY19L1 (3120379),0,0,0,0,0,0
DPY19L4 (2190544),0,0,0,0,0,0
DPY30 (6960025),0,0,0,0,0,0
DPYD (670273),0,0,1,0,0,0
DPYSL2 (3290685),0,0,0,0,0,0
DPYSL3 (4290431),0,0,0,0,0,0
DPYSL4 (50309),0,0,0,0,0,0
DR1 (4890706),0,0,0,0,0,0
DRAM1 (4280482),0,0,1,1,1,1
DRAP1 (3990598),0,0,0,0,0,0
DRD4 (7050709),0,0,0,0,0,0
DRG1 (7560576),0,0,0,0,0,0
DRG2 (5960017),0,0,1,0,0,0
DSC2 (2710400),0,0,1,0,0,0
DSCR3 (7320437),0,0,0,0,0,0
DSCR8 (4280132),0,0,0,0,0,0
DSCR8 (4280504),0,0,0,0,0,0
DSE (7210170),0,0,1,1,0,0
DSN1 (3190102),0,0,1,0,0,0
DST (6550079),0,0,0,0,0,0
DSTN (3190634),0,0,0,0,0,0
DSTN (6900612),0,0,0,0,0,0
DTD1 (2640500),0,0,0,0,0,0
DTL (5570296),0,0,0,0,0,0
DTNA (6350164),0,0,1,0,0,0
DTNBP1 (6590731),0,0,0,0,0,0
DTWD1 (4060296),0,0,1,0,0,0
DTWD2 (2940372),0,0,0,0,0,0
DTX2 (6350600),0,0,0,0,0,0
DTX2 (6380215),0,0,0,0,0,0
DTX3 (6250092),0,0,1,0,0,1
DULLARD (3290672),0,0,0,0,0,0
DUS1L (4040332),0,0,0,0,0,0
DUS2L (1510630),0,0,1,0,0,0
DUS3L (6270475),0,0,0,0,0,0
DUS4L (2470270),0,0,0,0,0,0
DUSP1 (6860377),0,0,0,0,0,0
DUSP10 (3780707),0,0,0,0,0,1
DUSP10 (4830315),0,0,0,0,0,0
DUSP11 (670112),0,0,0,0,0,0
DUSP11 (4060523),0,0,0,0,0,0
DUSP12 (460280),0,0,0,0,0,0
DUSP14 (4150278),0,0,0,0,0,0
DUSP16 (1470465),0,0,1,0,0,0
DUSP18 (3870408),0,0,0,0,0,0
DUSP19 (5260195),0,0,0,0,0,1
DUSP2 (6960687),0,0,0,0,0,0
DUSP22 (610072),0,0,0,0,0,0
DUSP22 (3710626),0,0,0,0,0,0
DUSP22 (5080709),0,0,0,0,0,0
DUSP23 (1710674),0,0,1,1,0,0
DUSP26 (5890091),0,0,0,0,0,0
DUSP28 (4210347),0,0,1,0,0,0
DUSP3 (6560156),0,0,0,0,0,0
DUSP4 (1050598),0,0,0,0,0,0
DUSP4 (2650041),0,0,0,0,0,0
DUSP5 (5390161),0,0,1,0,0,0
DUSP6 (5260288),0,0,0,0,0,0
DUSP6 (6250468),0,0,0,0,0,0
DUSP8 (4890041),0,0,0,0,0,0
DUT (2850239),0,0,0,0,0,0
DUT (6280242),0,0,0,0,0,0
DUT (6330494),0,0,0,0,0,0
DUXAP3 (4640402),0,0,0,0,0,1
DVL2 (7570059),0,0,1,0,0,0
DVL3 (1070612),0,0,0,0,0,0
DYM (5340373),0,0,1,0,0,0
DYNC1H1 (3450600),0,0,0,0,0,0
DYNC1I1 (3520762),0,0,1,0,0,0
DYNC1I2 (6420133),0,0,0,0,0,0
DYNC1LI2 (5290131),0,0,0,0,0,0
DYNC2H1 (4220215),0,0,0,0,0,0
